Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
P31689,P31689,DnaJ homolog subfamily A member 1,DNAJA1,44.868,52.92729835949213,47.68829034728488,49.039472536880155,62.624542587579334,58.345412539106626,51.36155979733725,65.08896518277272,100.0,57.210367092479366,91.5900058231719,50.846834276009375,87.97563377462876,64.73182825338695,66.58649265474139
P06744;A0A2U3TZU2;K7EQ48,P06744;A0A2U3TZU2;K7EQ48,Glucose-6-phosphate isomerase,GPI,63.146,39.75719709646421,40.954112466713724,50.50388718108712,64.00267802838245,65.27131937605442,53.205146877407664,13.448694624821917,100.0,62.719838568077826,89.802838271575,36.537215311272824,32.170635118344514,34.771855966611724,53.089099932653426
Q8N201,Q8N201,Integrator complex subunit 1,INTS1,244.29,33.8314243726696,82.75935166504725,49.527165695235745,44.402130955799066,40.18059107943581,60.98857746766812,100.0,32.151112780149255,8.850714047184015,23.53995227301025,42.81838207933142,41.452038355581,61.20125913044551,8.97573830973283
Q8WVX9;E9PNW8;A0A8V8TQT9;E9PPB8,Q8WVX9;E9PNW8;A0A8V8TQT9,Fatty acyl-CoA reductase 1,FAR1,59.356,75.23952938297278,82.37447531975674,73.91247648024354,35.01818273751337,100.0,93.3190302148517,87.94321849539246,56.01394049839693,81.0577177615848,60.17648603294741,83.27577446170511,78.78019603172352,81.50067465323419,71.7866751915056
O14967,O14967,Calmegin,CLGN,70.038,100.0,24.336236703432256,11.382337967656877,14.676228571529707,65.01878421385426,22.618065106002838,12.706215488985684,55.27103595729119,47.630503046681675,18.732597313534136,3.880177741238528,56.22195076094706,21.906253322213598,45.097320818057156
Q9NZ01,Q9NZ01,Very-long-chain enoyl-CoA reductase,TECR,36.034,37.010012752086254,92.61244693024298,90.28301444663313,100.0,85.3501789849888,88.80218726463929,92.43102182382839,39.22851463213766,82.37757711026529,52.796483732917295,59.92155757109838,80.68819203929861,83.09787617190975,56.49815185678161
A0A0C4DGA2;O75521,A0A0C4DGA2;O75521,"Enoyl-CoA delta isomerase 2, mitochondrial",ECI2,40.183,69.76630788681341,67.55370442120886,66.50057866611597,61.49626138219364,94.93247321838186,66.25131148503382,33.66022070759675,83.99302654605331,53.06195009117032,72.79563366022875,38.0090730072075,79.00658873023055,65.68534720100523,100.0
Q9UM00;J3KS45;J3QQY2;J3KTQ7;A0A0D9SEL8,Q9UM00;J3KS45;J3QQY2,Transmembrane and coiled-coil domain-containing protein 1,TMCO1,27.079,41.67534394897079,57.651526478886815,47.494856473813954,44.90588428259839,58.05644175378426,52.0245756327648,100.0,16.987204875852566,59.576605308546526,29.679407048091182,52.68259495537835,43.54454849274785,70.65257878794391,28.78968316855776
Q13423;E9PCX7;A0A590UK15;A0A590UJI3,Q13423;E9PCX7;A0A590UK15;A0A590UJI3,"NAD(P) transhydrogenase, mitochondrial",NNT,113.89,85.69516998890518,52.28277990397384,92.89502022547703,100.0,56.75725370858446,51.145760408862515,70.22771340690981,89.02302096407438,58.03477985265538,15.444323684558245,52.30517881241654,27.486685186125992,21.794023353617224,77.1113521755038
F8VVT7;Q9HD42;A0A6Q8PHU0;A0A6Q8PF35;F8VUA2;A0A6Q8PG85;F5H875;A0A6Q8PGM8;A0A6Q8PFX8;A0A6Q8PFF9,F8VVT7;Q9HD42;A0A6Q8PHU0;A0A6Q8PF35;F8VUA2;A0A6Q8PG85;F5H875;A0A6Q8PGM8;A0A6Q8PFX8;A0A6Q8PFF9,Charged multivesicular body protein 1a,CHMP1A,20.786,100.0,40.00443219149524,98.90228128966862,59.971756133303444,35.49763117477958,47.800101991686596,61.406759629306805,38.398477493925384,48.28743047697966,45.19069674739785,21.52281415357544,25.15306814288684,28.2072717615584,9.008872845947119
Q93050;B7Z641;B7Z2A9;K7EPG4;K7EN36;K7EM24;F5H1T6;K7ELZ6;K7EQW2;K7ERA0;K7ERA6,Q93050;B7Z641;B7Z2A9,V-type proton ATPase 116 kDa subunit a isoform 1;V-type proton ATPase subunit a,ATP6V0A1,96.412,47.961600880000404,70.91853049516577,84.90806410894683,63.18566558847931,79.90425236810539,72.64336133286592,100.0,34.44111161298128,43.423342486646405,34.87899607264494,84.12272088842543,53.50796772919119,55.455598617262005,45.29201933600498
A0A0G2JNH2;A0A7I2V5U5;G5E9E7;A0A087X0K9;G3V1L9;Q07157;H0Y3R8,A0A0G2JNH2;A0A7I2V5U5;G5E9E7;A0A087X0K9;G3V1L9;Q07157,Tight junction protein ZO-1,TJP1,187.85,76.65144551085356,49.87405264456782,60.35235263196353,54.21632415175209,100.0,79.21420434265525,99.61930594548491,89.60646296663265,33.417998711326035,83.00374288227914,97.50236912615252,79.72257690580433,68.89545475181305,74.04575491391783
O96005;K7EQQ1;K7EJ16,O96005,Cleft lip and palate transmembrane protein 1,CLPTM1,76.096,32.40677188469546,33.902942116651424,46.223904264412674,41.769054408797665,61.72306656268246,56.87960463675329,51.64061426177927,26.881244101376318,31.200734865514747,28.543690267620047,100.0,49.438004338137006,36.55868734952057,35.353852726102794
Q15751,Q15751,Probable E3 ubiquitin-protein ligase HERC1,HERC1,532.22,62.64702107478448,100.0,82.62135620142696,27.239782254235838,41.89520289017394,98.78011708848253,0.0,30.44740721377501,21.30505229531378,62.43235517576857,10.991441215999833,69.4269266288673,74.47561970038198,51.8325035430327
Q9Y2R5,Q9Y2R5,"28S ribosomal protein S17, mitochondrial",MRPS17,14.502,100.0,40.9243247908441,57.74901274192021,57.870243778618736,45.202665305279346,40.44120713060332,41.214584244523394,85.0180331392024,61.31214439289192,56.09505590321896,32.47614044197357,53.97606282864267,52.29122146282975,48.88986769241054
P11717;A0A7I2V657,P11717,Cation-independent mannose-6-phosphate receptor,IGF2R,274.37,47.543610279986346,85.61646325373088,67.3457724953422,56.09217403302169,87.00193950827796,78.73578943265105,91.55133112302026,57.727299562269266,57.71957521077018,55.907851495205016,100.0,75.41629049220803,83.84447782417203,61.70897568070072
A0A494C0M7;P48549,A0A494C0M7;P48549,G protein-activated inward rectifier potassium channel 1,KCNJ3,36.241,92.06901604622524,72.0602683509013,63.50978414056162,26.165327863390882,89.47952727418378,100.0,30.92423451052941,38.01197840533979,70.91390031031254,47.97119766423057,0.0,76.73284989131838,0.0,64.1441802420967
P22307;H0YCB0,P22307,Non-specific lipid-transfer protein,SCP2,58.993,58.72853411123658,57.94054971607182,57.65873383804411,77.12297971156966,67.56098000150342,65.72920499044737,97.72002751225111,77.45719463632119,100.0,83.14679481655337,84.99353970628792,59.522465938682686,58.64042094256124,65.350495498066
O60271;Q9UPT6;D6RHI8,O60271,C-Jun-amino-terminal kinase-interacting protein 4,SPAG9,146.2,25.41845937986411,16.984938572285753,32.05483179324651,22.540399998213346,21.320656973517476,16.146797232787506,12.306050415113157,100.0,48.15984676317298,43.392737512314035,67.41338204082082,19.860137228351878,21.526642012672315,11.50969563235812
O14949,O14949,Cytochrome b-c1 complex subunit 8,UQCRQ,9.9062,49.97014940235468,54.4888066451662,72.79083541991633,69.32343535045703,79.7400972987822,53.81937640655394,30.336383150721698,59.65030924455542,57.266526973866846,56.49473234779391,100.0,91.12772795662474,55.91147469841062,60.108353144905635
P61225,P61225,Ras-related protein Rap-2b,RAP2B,20.504,100.0,77.38634970443215,64.56986038416723,84.4740508484628,88.29687748795973,68.03266056939529,83.26138918595615,77.6467571796884,95.04068659589232,43.80093701415525,32.729169996726135,47.410752089278965,49.284100861745486,99.93198176684457
P36776;K7EKE6;K7EJE8,P36776;K7EKE6;K7EJE8,"Lon protease homolog, mitochondrial",LONP1,106.49,67.81761752826453,50.6585488420921,55.072789237603224,36.73257552267829,43.03923146168979,50.13060493947295,42.228824312814616,47.24131206425983,48.615518685789816,66.56610951275596,33.96732366209705,71.71725051743175,52.53075042780952,100.0
Q9H845,Q9H845,"Acyl-CoA dehydrogenase family member 9, mitochondrial",ACAD9,68.76,98.15578142377008,65.8172160770625,78.9916244888841,75.41051516381107,68.40229588703912,58.35184983754442,95.63450498130214,80.70355488975576,89.4541007580525,49.56445319741796,76.29277263030166,71.83516879607998,60.25920351344515,100.0
P36543,P36543,V-type proton ATPase subunit E 1,ATP6V1E1,26.145,52.194236681122966,59.822290941051804,78.35035976944854,56.02984303118556,70.01251238366844,78.03762559316864,100.0,30.664191293649427,55.12656581378936,58.8060112997001,84.9776418468752,50.61723543819623,55.807927719258664,38.903632923021526
Q7L2E3,Q7L2E3,Putative ATP-dependent RNA helicase DHX30,DHX30,133.94,63.066308387799666,73.59996831916644,76.30224499398442,62.883467439947374,80.92945107216623,76.34847267377964,99.94521734566905,82.89334990833022,49.89191117095849,64.82510505870839,90.42302486766951,80.75108626192457,71.19596277055504,100.0
P61106;X6RFL8,P61106;X6RFL8,Ras-related protein Rab-14,RAB14,23.897,76.07426403563353,77.99181119761298,97.97658921787087,100.0,93.52921527884163,70.90312848740477,72.45897143769224,63.73958992638256,64.57720675694354,70.74830031552143,46.9885640067479,79.93696422257582,51.58893531172718,68.34299557446293
P02545,P02545,Prelamin-A/C;Lamin-A/C,LMNA,74.139,44.69647921053283,52.121476126784025,39.16990118811518,41.60477229429539,55.02834483409653,52.92431814631389,83.98127780063504,36.10544666989568,35.06981944487108,29.56169009175368,100.0,51.05813875648963,52.386610329873484,49.16356103945016
Q9NP58,Q9NP58,"ATP-binding cassette sub-family B member 6, mitochondrial",ABCB6,93.884,41.2671773149115,70.93360040547546,100.0,35.14944815179003,47.00912817999306,66.41379114832783,25.524852594293723,60.180057457133906,26.66682946753534,6.925427546139085,24.639078206820017,0.0,63.068924985351885,19.38387447786403
Q8NDH2,Q8NDH2,Coiled-coil domain-containing protein 168,CCDC168,801.9,30.259292403500897,93.24857886645445,65.17436909009665,21.262877835284787,77.85351787173836,100.0,77.93438247647182,30.076873178926437,11.931002342408357,48.00811501798105,71.34307954341736,72.89591738956857,92.85039789702535,28.656103075461115
Q86YT6,Q86YT6,E3 ubiquitin-protein ligase MIB1,MIB1,110.13,50.7913512464936,40.486724919227264,24.663160697540025,14.829764048173072,21.410251889615324,70.17514723523217,25.53452640168125,25.719887599427,0.0,37.10531374154873,33.712642044638926,44.82105281899867,100.0,45.086180148496545
P35241;A0A2R8Y5S7;A0A2R8Y7M3,P35241;A0A2R8Y5S7;A0A2R8Y7M3,Radixin,RDX,68.563,67.37231923444371,59.889575058437764,55.55334222360516,84.84059874639242,58.228686771332995,44.70547574859424,13.734524160179918,43.555400516136025,46.799547120765006,100.0,24.18703486814796,48.787833164380295,58.28864173935023,80.82863831569759
P54920;M0R0Y2;M0R2M1;M0R213;M0R058;M0R0I4;M0R027,P54920;M0R0Y2;M0R2M1,Alpha-soluble NSF attachment protein,NAPA,33.232,67.2127965435383,82.12252638304058,88.69097841310699,75.74832000666967,65.21295453419793,35.243398737893514,67.22748727151081,31.968207472010597,100.0,99.05880056377225,58.224018966417276,48.01518372654212,68.01419679965693,15.464531516319022
P61619;A0A8V8TMZ3;B4DR61;C9JXC6;A0A8V8TMZ5;A0A8V8TN19;A0A8V8TN25;A0A8V8TNG8;H7C1Q9;H7C069;A6NK38;F2Z2C7;A6NIF9;C9JJV4,P61619;A0A8V8TMZ3;B4DR61;C9JXC6;A0A8V8TMZ5;A0A8V8TN19,Protein transport protein Sec61 subunit alpha isoform 1,SEC61A1,52.264,21.147612266966306,41.83491530737099,43.33910383434905,29.431556814668873,48.06374167666982,32.868517966186204,32.93718241919492,21.427360915660774,54.162330190074414,56.35814348883266,62.715158450954135,100.0,69.14130308047253,66.68633542975485
Q9Y394,Q9Y394,Dehydrogenase/reductase SDR family member 7,DHRS7,38.298,78.5889375420865,95.36047825527969,60.07793721760907,63.83048141580282,100.0,58.33340621260676,98.74898920900677,11.231746994406505,66.1829272754609,46.39063752751441,33.82729526790138,64.86149544757865,87.15403405159203,63.031266789870585
A0A087WY71;C9JGT8;C9JPV8;E9PFW3;Q96CW1;C9JTK4;H7C4C3;C9JJD3;A0A8I5KWD3;A0A8I5KT55;A0A8I5KTP2,A0A087WY71;C9JGT8;C9JPV8;E9PFW3;Q96CW1;C9JTK4;H7C4C3;C9JJD3;A0A8I5KWD3,AP-2 complex subunit mu,AP2M1,49.526,64.77667995625791,43.608783092126274,67.97564974708858,100.0,68.89156006362312,45.67661114517648,26.617359026329,79.7116780744465,84.09839622822184,86.29191726525083,53.71662540309288,78.92732755716683,40.94447712128928,97.02486014544917
Q99720;Q5T1J1;A0A7P0TA12;B4DR71;A0A7P0T9D5;A0A7P0Z4C2,Q99720;Q5T1J1;A0A7P0TA12;B4DR71,Sigma non-opioid intracellular receptor 1,SIGMAR1,25.127,43.85898025536213,32.99768078204786,28.193541981581333,4.0156948082262325,47.19616958061078,47.350457278349765,2.9908506977805365,2.755648211576446,60.42726174727003,39.60676426258266,37.205402048247656,100.0,25.41332694771432,27.45069740180282
Q14554,Q14554,Protein disulfide-isomerase A5,PDIA5,59.594,100.0,59.406368473735405,54.66639940673485,39.29382172546961,69.03375235051527,45.07760939468723,52.32010625492136,46.50975905922781,43.257234692289714,54.145650731499614,56.30686094498692,70.17129368571887,45.20095725639548,37.688848076453766
Q9BYN8,Q9BYN8,"28S ribosomal protein S26, mitochondrial",MRPS26,24.211,60.14344728144538,46.32691426371841,86.99737901200888,49.83906514236763,30.29608078649896,51.162177064788864,74.68115659048652,37.7455302011944,64.01344486023608,63.15786679944798,75.01964118292814,77.07570941519387,27.82460051992618,100.0
P12235;V9GYG0,P12235;V9GYG0,ADP/ATP translocase 1,SLC25A4,33.064,47.43244188280975,50.68324824091592,82.62415977651875,43.79250312863536,67.79666648095073,50.95175312527373,33.23481020472403,15.956943860995196,66.76414745464815,51.62925134857126,18.89273855873351,72.37372457938443,39.61983606003222,100.0
P18031;B4DSN5,P18031;B4DSN5,Tyrosine-protein phosphatase non-receptor type 1;Tyrosine-protein phosphatase non-receptor type,PTPN1,49.966,69.91398351178042,72.61909754856963,75.5999269131887,42.2189513612149,88.16459934034208,100.0,86.71643507199722,70.25522547023981,53.30533768759942,71.60858642037402,81.07450262897555,70.30866500948268,67.04645259338696,62.98136070391993
Q9Y3D9,Q9Y3D9,"28S ribosomal protein S23, mitochondrial",MRPS23,21.77,100.0,40.75015953162268,58.013493225910864,47.2796906780491,50.847494006197536,51.01266251921457,61.03914908512073,97.87426932261121,73.62359573930341,56.80809537329055,77.93707031167459,65.74396017805996,54.72651403238436,72.24535531754621
O75489,O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",NDUFS3,30.241,73.98256867369794,34.84161159106868,76.84855543239044,62.74142883919743,32.52102693751517,22.365500357076147,21.475301992647907,100.0,55.49233854481589,48.52404485509479,31.854143256391293,50.92869929382026,40.27579342587663,72.91227687595254
P81605,P81605,Dermcidin;Survival-promoting peptide;DCD-1,DCD,11.284,100.0,11.455116593970285,19.019831860231985,11.934830815900755,2.6179184109180955,4.763950008157591,2.908531508325043,1.4577448852289847,25.447961812784204,23.07811727079378,48.98463902608757,26.5389671147598,47.17807270213727,2.2058451394353433
Q9NZJ7;A0A8Q3SHP9;A0A8Q3WKC8;A0A8Q3WLF0;H0Y8C3;A0A8Q3SHR5;A0A8Q3WLQ9;A0A8Q3WKA5;A0A8Q3WKU8;A0A8Q3WKA4;A0A8Q3SHP5;A0A8Q3WKF6;A0A8Q3WKA3;A0A8Q3SHJ3;A0A8Q3WKC1;A0A8Q3SHK9;A0A8Q3WLQ4;A0A8Q3SHJ6,Q9NZJ7;A0A8Q3SHP9;A0A8Q3WKC8;A0A8Q3WLF0;H0Y8C3;A0A8Q3SHR5;A0A8Q3WLQ9;A0A8Q3WKA5;A0A8Q3WKU8;A0A8Q3WKA4;A0A8Q3SHP5;A0A8Q3WKF6;A0A8Q3WKA3;A0A8Q3SHJ3;A0A8Q3WKC1;A0A8Q3SHK9;A0A8Q3WLQ4,Mitochondrial carrier homolog 1,MTCH1,41.544,57.60501082060012,54.58923403440294,100.0,62.70362882800703,51.12767428453516,62.03933409656176,72.66490854300469,77.50738621281882,81.73858599012297,37.87721493482771,83.09281141449144,41.61460879174321,24.12155859277106,88.77368353272661
Q9UL25,Q9UL25,Ras-related protein Rab-21,RAB21,24.347,39.360830450883874,60.459552371201184,77.79565435640625,57.21628610602928,76.83188457565421,61.998188104601994,100.0,43.37475228012606,55.17030138461168,43.78995554026844,54.07559795364636,57.151842555814824,57.45585315617855,38.95178473417069
Q13724;A0A8I5KTK5;A0A3B3IRK6;A0A8I5KQG9;A0A3B3IS52;A0A3B3ITC1;C9JDQ1;A0A3B3ITU6;B8ZZE2;A0A3B3IRI7;B4E3B8,Q13724;A0A8I5KTK5;A0A3B3IRK6;A0A8I5KQG9,Mannosyl-oligosaccharide glucosidase,MOGS,91.916,55.15046660549315,87.64060508292232,87.08941825414374,46.5332107209106,100.0,73.56817579640328,80.42368975924322,50.53753680034513,68.0327220781404,55.35672769325263,82.52262949432783,92.78536499200182,85.0554369639067,68.62737172678928
P82909,P82909,"28S ribosomal protein S36, mitochondrial",MRPS36,11.466,55.5627757960947,21.106514173387684,35.60748049215695,43.06272290940573,42.10515183237201,47.81578217921061,69.27384760431734,100.0,24.128887513568046,34.949890948723095,17.59638882951029,50.27674940297088,45.930334716566875,48.30336255871842
P07099,P07099,Epoxide hydrolase 1,EPHX1,52.948,38.04564861930754,100.0,75.0294962564045,44.027523893435564,81.91773311303987,81.63138419782685,74.02531765523709,32.88312521429923,49.914708231506296,51.70884402625154,31.514407633312942,64.47374352852728,97.30895878492592,53.152917758323795
P09543;K7ERC4;C9K0L8;K7ERZ0;K7EN66,P09543,"2,3-cyclic-nucleotide 3-phosphodiesterase",CNP,47.578,52.57302061831084,53.735723994623605,65.36495446413491,65.66665944221947,74.48422810293467,56.43276640254615,81.60803135261628,61.74398463657248,63.37336878236305,86.33658563845059,78.3925763449435,89.0010581086823,59.51113934920158,100.0
P04899;A0A087WZE5,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2,40.45,57.781050327342584,67.41627916737404,60.512890990453286,44.944520009889885,100.0,72.59361217115656,52.147214299273074,68.5414773931231,43.81876910949768,33.69414173565835,21.104168982941317,49.375510630126485,58.47362238890279,43.96960770957602
Q5QPK2;H0Y368;O60762;A0A804HIK9;Q5QPJ9;A0A804HJ93;A0A804HIB3,Q5QPK2;H0Y368;O60762;A0A804HIK9;Q5QPJ9;A0A804HJ93,Dolichol-phosphate mannosyltransferase subunit 1,DPM1,32.426,71.40628309881568,90.87982012039178,100.0,46.92901211272783,79.22951050599461,76.9783085726908,53.18951230072746,19.874857579450588,64.23347452960346,70.78308749359387,34.23397549412609,95.7212583735118,96.44098030738584,85.50608769320066
Q9BZH6,Q9BZH6,WD repeat-containing protein 11,WDR11,136.68,12.20830650833422,10.371194019801363,44.10046295228486,23.229915169372926,33.43372383512456,20.811455853835085,7.336671012157322,26.652263919109554,15.52864534038152,41.420210342728375,23.711861562280497,36.56164987539759,24.65773683711947,100.0
O43678,O43678,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,NDUFA2,10.921,100.0,11.384355255456498,21.319431688319256,32.44056431851493,0.0,6.1805786884824405,8.297791903685251,81.95496812122316,61.356782807054586,10.645181688933642,11.947873262791475,0.0,0.0,11.44782630343205
Q9H9J2,Q9H9J2,"39S ribosomal protein L44, mitochondrial",MRPL44,37.535,82.27858083012268,38.77417532005333,56.82013340881472,67.94255400692438,57.99249247814775,39.050938071846836,25.666162948156106,37.28410855258552,62.76832511585793,63.61106822795857,58.30955198011139,74.15501160465988,43.799623746703176,100.0
Q6IAA8;F5GX19;F5H3Y3;H0YFI1;F5H479,Q6IAA8;F5GX19;F5H3Y3;H0YFI1;F5H479,Ragulator complex protein LAMTOR1,LAMTOR1,17.745,100.0,31.031662426706337,41.550987809854654,22.990306639868532,26.663871679652733,29.167210079766654,18.234230939861256,41.47586718448796,80.87553335074576,19.89043828433591,13.311702112637274,18.197210678133015,26.10508169857388,41.84511566967452
Q01518;Q5T0R4;Q5T0R3;Q5T0R2;Q5T0R1;Q5T0R7;Q5T0R6;Q5T0R5;Q5T0R8;Q5T0S3,Q01518;Q5T0R4;Q5T0R3;Q5T0R2;Q5T0R1,Adenylyl cyclase-associated protein 1;Adenylyl cyclase-associated protein,CAP1,51.901,61.5704212090056,71.9959768594055,97.27741287139513,97.7031483967291,82.94973411949174,73.8457710257545,100.0,74.1663347377558,82.20754119115337,90.15029222217524,68.3700859324714,79.29514683127896,71.73227617705443,73.34747477116737
Q8NFQ8,Q8NFQ8,Torsin-1A-interacting protein 2,TOR1AIP2,51.263,94.42022463891266,69.69740837005884,48.12630292234977,28.347007393373197,54.94690305767793,56.04768211823353,100.0,34.20172398225784,83.91769610940139,47.937425872432414,94.57369270275053,40.57472915354516,57.74626450650913,27.29586181006608
O14925,O14925,Mitochondrial import inner membrane translocase subunit Tim23,TIMM23,21.943,81.4158911889359,50.622793004085175,100.0,54.64778943099537,61.649825846137574,60.04558847677781,65.29865248015884,51.68296092781641,87.8403637000883,50.261344027799936,64.44886839094055,56.53337900272787,50.709784186347704,63.980800764445654
Q5TH69,Q5TH69,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,ARFGEF3,240.65,60.78076476912842,33.0262942850963,33.054187451556736,20.243724390144386,85.18182977358502,100.0,24.001852549317235,40.68899086914004,36.967922440827664,22.990837551432623,41.67521564653268,20.48339782296354,32.76382891656295,22.19618233880192
P06865;H3BP20;H3BS10,P06865;H3BP20;H3BS10,Beta-hexosaminidase subunit alpha;Beta-hexosaminidase,HEXA,60.702,65.04889567856331,13.347678670911298,24.07407194819844,11.965197383117015,22.927132039463398,12.466258281013184,11.160439818580684,100.0,81.38513179905846,29.81658464590813,4.1079164859451245,11.697712231510978,8.824351970255712,16.020594782674813
O00560;B4DHN5;E9PBU7,O00560;B4DHN5;E9PBU7,Syntenin-1,SDCBP,32.444,100.0,57.26701232902586,87.24611982534941,66.28492928409977,58.672073114195456,75.45653828925852,58.28175999769437,58.437253488823416,59.99119570212185,43.99325264399829,18.57786869285941,53.14426886010406,33.62111621515957,73.48601635533198
Q9NP72;Q5W0J0;A0A8C8NLQ3;A0A804HIB9;B7Z4P9;A0A804HJ83;A0A804HIM2,Q9NP72;Q5W0J0;A0A8C8NLQ3;A0A804HIB9;B7Z4P9,Ras-related protein Rab-18,RAB18,22.977,75.04862279476448,68.98192391457985,86.96952648299059,77.49339133861763,100.0,78.84014446475264,80.48873788541627,56.976217327016045,69.44790719669281,84.1441906696069,49.805193414448325,83.88612448842528,67.98337615021694,83.07662990960554
Q9Y3B3;A0A0A6YYA0;G3V2Y2,Q9Y3B3;A0A0A6YYA0,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,25.171,66.71398033131759,47.00373762596198,100.0,87.72445988883628,39.851661256329535,30.911732741424323,12.015294206255684,67.5041978343472,88.98443174402264,76.43361693093922,26.347969795858766,66.38812399266409,78.08040601714157,34.75068050375493
Q96TA2;Q96I63;R4GNA5;Q5T8D1;Q5T8D2,Q96TA2;Q96I63,ATP-dependent zinc metalloprotease YME1L1,YME1L1,86.454,86.65634580553096,63.01825757193301,52.24552307119009,66.16614738447394,56.38712476700471,55.003335907189566,40.074688031201944,96.55452200576966,62.6572406475154,56.5611884841177,54.51553454904917,68.28700202279512,53.74081081806011,100.0
A0A087X0L7;J3KNA0;Q15070;E7EVY0;C9JC63;H7BZE6,A0A087X0L7;J3KNA0;Q15070;E7EVY0;C9JC63,Mitochondrial inner membrane protein OXA1L,OXA1L,48.519,100.0,55.00714487718865,98.93088765619774,71.71727782325358,93.7453608542661,70.1354961863812,51.10126387778007,49.08356013289838,90.45425466192809,50.297428916656564,39.1646625115383,81.62913883021692,64.15133057192583,70.75680789077443
Q9P015,Q9P015,"39S ribosomal protein L15, mitochondrial",MRPL15,33.419,51.04046206386946,40.80764283882273,41.2901629838596,37.312340793872565,27.338640368044555,33.75882523792302,13.131187827448002,100.0,36.42927388549346,38.42218937934615,42.96307249966409,37.479016734834076,37.06447047961821,59.68716411439261
P29992;K7EL62;A0A087WVZ3,P29992;K7EL62,Guanine nucleotide-binding protein subunit alpha-11,GNA11,42.123,35.29251864452544,80.43961683193648,63.92399509233086,20.311892951066955,100.0,67.44292593875196,67.10014416799406,37.853927981874556,72.45639660243083,59.74031334023158,12.621539575962936,65.93878376968885,75.70024947040702,48.351344321721655
Q15691,Q15691,Microtubule-associated protein RP/EB family member 1,MAPRE1,29.999,59.060316889691435,52.85120894822095,68.196034077915,48.440123838141005,54.14032601884534,37.243630793023875,55.645170009718555,55.807988519771115,52.326636500948155,100.0,51.78379698898804,69.28418668092114,69.8530206315863,37.6796236884466
O75381,O75381,Peroxisomal membrane protein PEX14,PEX14,41.236,68.54258956917906,38.218256798608834,44.96583154154145,27.61147780330251,67.43103247937083,65.67773031289471,100.0,44.21625870754589,58.90840191163922,32.951250600377136,43.16969926754742,45.84740597893534,50.16619975529682,31.211127447702314
Q16850;A0A8I5KRT9,Q16850;A0A8I5KRT9,Lanosterol 14-alpha demethylase,CYP51A1,57.278,71.71349901186306,97.62382253053215,100.0,60.065839067739816,97.5434718569019,85.0634888891483,76.06741612226628,31.472291922614705,56.461951041859706,72.32994258242626,38.43605631538322,90.68705488457184,98.79875830413597,76.67516539739894
Q9BT22;A0A804HHW1;K7EPU3,Q9BT22,Chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1,52.518,51.60352387735799,52.381206905372025,51.729006552211445,48.66080376216123,100.0,55.09047591616063,56.33835901951242,64.50355172190919,41.21760247262314,65.04901979171414,64.83306819147471,86.88988009020393,85.61426497545163,71.11681965881826
H3BQK9;A0A7P0MQR8;H3BPE1;Q9UPN3;A0A590UJG2;A0A0A6YYJ5,H3BQK9;A0A7P0MQR8;H3BPE1;Q9UPN3;A0A590UJG2,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5",MACF1,861.07,46.70000038538944,50.73565086064959,44.347638103099065,51.51911525461045,54.52090546678047,50.770083119247225,78.92365675196207,87.89236225899153,48.15625678920175,61.09526812055489,100.0,64.19074345001758,42.64661346322219,72.24998942669332
A0A7I2V5R6;Q5JWF2;Q5JWE9;P63092;A0A590UJS2,A0A7I2V5R6;Q5JWF2;Q5JWE9;P63092;A0A590UJS2,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,GNAS,111.11,35.82332429892598,72.05493570995012,75.90605060070197,52.79362076322547,84.47572858765704,75.38769789054665,100.0,29.97381787867891,37.768033453623886,42.7095083562082,55.600464045742434,54.6874629138997,62.56407165431179,34.57756564092042
P51153;A0A087WWB9,P51153;A0A087WWB9,Ras-related protein Rab-13,RAB13,22.774,42.12903407123049,30.649940040248875,61.603769091424766,73.29684244372554,57.7550169152599,43.898253426266784,67.44197802959006,40.27572935600599,42.258214803703595,41.2278226186935,100.0,45.58179353672085,32.59235499797982,38.63909618012651
Q8NF37,Q8NF37,Lysophosphatidylcholine acyltransferase 1,LPCAT1,59.151,50.70819894929415,88.20142207442794,78.23427228768011,54.19769384966553,87.36896363337605,69.49660409226539,84.73997755400238,100.0,57.18122885698176,57.40286439353894,62.68566575749318,72.04084957807072,73.88376818744146,51.56620969022835
