,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA,SMA200P,SMA200CB,SMA300CB,ChloroSMA20,ChloroSMA40,ChloroSMA60,ChloroSMA80,NP40,AASTY645,AASTY650,AASTY1150,AASTY1145,AASTY80
148,Q9UJZ1;A0A087WYB4,Q9UJZ1;A0A087WYB4,"Stomatin-like protein 2, mitochondrial",STOML2,38.534,100.0,34.519623650777206,41.404605136466266,15.488597573908649,72.89214411383043,23.824815596644978,12.086081623879016,93.0639660445695,63.60549426231383,45.34332934050529,26.74890328113138,51.13956026212808,27.029892662254557,78.45456588219953
149,E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;H0YEE2;P60033,E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;H0YEE2;P60033,Tetraspanin;CD81 antigen,CD81,17.963,49.08242237273027,61.08775778375644,37.3262932071788,100.0,62.508241540450925,63.434643075472586,23.65264360076564,34.60694976489958,31.173682088617422,32.81545518506999,12.676283791294765,51.207089093260464,54.803761402498765,43.03796704127706
150,Q96HY6,Q96HY6,DDRGK domain-containing protein 1,DDRGK1,35.61,100.0,27.59824822113871,46.59966834755414,20.50459853067796,41.26146377853745,43.05124461808159,51.30422552474224,29.55064409754603,40.249151272703294,38.49640729219671,56.56254716267354,27.74775323346702,20.920607593213756,10.664895632327006
151,Q9HDC9;H0Y512,Q9HDC9;H0Y512,Adipocyte plasma membrane-associated protein,APMAP,46.48,98.51075504410484,98.34319392841465,52.72217279564855,45.92287420386924,55.644251151710236,51.98511145548773,46.83891191770121,78.5194292600426,79.05268286244636,57.532781849691474,57.81494819986026,74.75219873200987,100.0,36.19773905536488
152,P08758;E9PHT9,P08758;E9PHT9,Annexin A5;Annexin,ANXA5,35.936,74.60429510819792,87.32298214271451,62.84811368287324,36.05756484260005,89.69406298717902,72.27106823881603,44.25357529502791,58.097091771130415,76.98112021735723,100.0,61.875909175024915,54.61867304708042,64.84289578210095,41.01244926721165
153,F5GZS6;A0A7P0T9F7;A0A7P0Z4A0;A0A7P0TAN7;A0A7P0Z4P5;P08195;A0A7P0TAT7,F5GZS6;A0A7P0T9F7;A0A7P0Z4A0;A0A7P0TAN7;A0A7P0Z4P5;P08195;A0A7P0TAT7,4F2 cell-surface antigen heavy chain,SLC3A2,64.872,53.866005720969966,68.94246892862827,94.50270668912454,66.22824633742829,100.0,79.13981651288644,64.69343767499835,35.533165199850714,59.80299177366022,54.343153564831816,43.705413571722815,71.4751316399181,65.16253103150237,58.00010701913957
154,P30049,P30049,"ATP synthase subunit delta, mitochondrial",ATP5D,17.49,100.0,10.536397653353543,42.96343447892343,31.87207629947972,7.188303619099585,33.13335740706113,2.397693221667749,15.868382271455028,96.01685247901823,21.394320119854743,44.43836808913733,15.55636262593412,13.471843977391018,30.841289984667743
155,P22695,P22695,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,48.442,87.56093775794604,66.0578165033585,77.57002605568935,56.425068935244504,58.899375677598,62.10754502774376,58.46133557501029,100.0,72.8812698932869,66.96913396916709,53.43510722361467,70.27165805368585,60.02976019044214,72.34723636604478
156,P61586,P61586,Transforming protein RhoA,RHOA,21.768,65.15725660421121,100.0,63.38184141485988,74.08945272606393,87.76134596503893,87.36651352827984,78.8530124485032,35.172895516479386,83.84034035796078,86.84442960793257,78.3717812558423,83.871783591911,99.26617919219166,64.9420915650472
157,P42704,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,157.9,71.5683437936366,45.13300914275503,62.59329794918397,37.578541649363785,41.01789877239391,39.879220536087935,45.46772331247695,55.97773889315467,59.07569114233486,73.66187363845334,70.38390335228225,72.85089736128467,44.5241666094123,100.0
158,Q9BSJ5;I3L072;J3QLV1,Q9BSJ5;I3L072,Uncharacterized protein C17orf80,C17orf80,67.314,41.26733776672453,29.53846481813619,43.33033993300928,31.41220264030688,0.0,14.004108059722093,0.0,16.901562205280054,4.85489167116945,40.89466020579825,100.0,30.828126010140533,25.782072416521878,81.42044776507392
159,Q9NR30,Q9NR30,Nucleolar RNA helicase 2,DDX21,87.343,49.41365502708855,73.3460096189493,70.86664223146734,100.0,71.32565919823942,61.64178353445231,69.95849903713008,56.34361992113153,77.51523576783886,54.61410787825306,55.41987026522636,90.37282467229659,85.39473571261176,85.73743756246725
160,P13473,P13473,Lysosome-associated membrane glycoprotein 2,LAMP2,44.96,98.30097400043178,14.334101129228355,18.44692126689799,13.984161733776505,8.4356247712907,16.897034562463066,5.952820550923027,3.2102263181347137,100.0,11.465642625515454,17.32188730814339,7.9060715867185385,7.3405565366143355,11.49370291043115
161,Q14974;J3KTM9;J3QR48,Q14974;J3KTM9,Importin subunit beta-1,KPNB1,97.169,49.307088700088016,67.7106413724115,77.73229287077487,54.18132479585118,100.0,71.43783580999487,32.19890192954034,56.86792906547693,60.077626063446154,98.75321577507944,38.617754428924485,74.63042458301481,58.27137221916296,36.58591203615561
162,Q13464,Q13464,Rho-associated protein kinase 1,ROCK1,158.17,100.0,4.788854553242835,10.652164901875173,3.7559395768564143,3.3617011531208676,6.012949475131548,5.330303720412952,3.202602852301427,11.639821524198622,13.411773881438796,7.570199364711352,5.047130974345177,5.065321603972764,10.022435106481165
163,P62847,P62847,40S ribosomal protein S24,RPS24,15.423,31.791612958164183,66.9343033505658,47.69653191664192,100.0,56.84724333444989,58.93284757411702,31.63583628121522,39.87173908605828,73.79398399010374,69.47503089131669,40.45528496021286,52.4639799683451,88.8158408274513,65.13959312498913
164,O15127;H3BV04;H3BN93;H3BUB6;H3BPL9,O15127,Secretory carrier-associated membrane protein 2,SCAMP2,36.648,71.8877057049969,73.94464409472245,76.54626299141633,56.977610584457686,100.0,78.85693915608438,49.82283284906273,31.081143548625167,70.71618333216686,28.02316995704045,51.913088126131356,58.08034270721433,85.91706434003534,29.85443460876448
165,P47985,P47985,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11",UQCRFS1,29.668,100.0,15.656174949420981,20.809263266957135,15.581657067568141,12.436391332667625,8.661326379796087,0.8443088918259924,66.82240082192955,58.822244289783164,17.22624715705367,15.258033522258833,15.136184671076691,8.305037151658476,43.70791341406864
166,E9PI68;Q15005;E9PL01;E9PRB9;H0YE04,E9PI68;Q15005;E9PL01;E9PRB9,Signal peptidase complex subunit 2,SPCS2,28.503,39.93829477450054,90.18055296672813,77.1286174860021,65.70523850295211,100.0,95.7696411853126,60.27195781496613,66.27281283077826,76.43370455457278,56.00176835976897,83.61709625867415,67.38228397746624,88.57702134985902,53.57651004797598
167,Q9HAV7,Q9HAV7,"GrpE protein homolog 1, mitochondrial",GRPEL1,24.279,75.50740879425815,24.8316019637802,53.01244038549285,44.86686090107191,33.04393989657521,19.12874982959716,42.37867994927732,56.36217873439243,91.22868341533777,100.0,76.51646086105576,43.86834256102542,45.94324532858241,55.92608323296485
168,P18669,P18669,Phosphoglycerate mutase 1,PGAM1,28.804,21.855625275258006,24.50891439001201,42.40995041441568,37.21871568761637,5.00186740978278,6.293456401645352,9.400327253951774,100.0,35.580821713604784,70.06973566424702,25.11983115802274,45.66402888673793,35.48722410229582,26.2602978946745
169,O75396,O75396,Vesicle-trafficking protein SEC22b,SEC22B,24.74,69.46284909822415,82.60600239304385,97.7856075333899,94.05584600803257,93.32232219133789,89.32278389052779,100.0,64.67927719275866,59.88228147720665,64.55799470723935,62.94838542975838,73.47017003116017,94.73554255722814,67.6469711314061
170,P09622,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",DLD,54.177,100.0,18.450794837867534,21.10038390909841,27.320607340022928,23.355087681778365,14.644196754581563,14.665475312908995,34.155615051041195,83.6519014724435,18.97584852335388,21.95436403612793,21.570195783213695,16.398201006488744,24.912243319340867
171,Q96A33;J3QR89,Q96A33,Coiled-coil domain-containing protein 47,CCDC47,55.873,63.235955853396256,73.10718073408977,58.57789183316965,21.246335007424154,73.62978405879497,94.05074858154984,100.0,36.36276720638257,65.42123885760903,68.42851146400051,50.35072449097103,75.62162885549021,67.22251410934716,51.419842125676176
172,Q96EY7,Q96EY7,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",PTCD3,78.549,72.36640571086636,37.81154214633588,30.68614025989576,30.938037132311262,30.149970298481886,36.822128291752335,11.611434576355673,48.54571053934648,50.247881566613806,47.75520406047041,31.57646232739045,62.927606131470036,30.910277128674384,100.0
173,P04439;Q5SRN5;A0A1W2PS24;A0A0G2JL56;A0A0G2JIF2;A0A1W2PSE7;Q5SUL5;A0A1W2PQD0;D0EV57;A0A140T9B7;A0A0G2JPA3;A0A140T9X6;A0A140T9V0;A0A140T8X0;A0A140T9D9;A0A140T939;A0A140T9W3;A0A140T9W7;A0A140T9C2;A0A0G2JH66;P30511;A0A0D9SFW8,P04439;Q5SRN5;A0A1W2PS24;A0A0G2JL56;A0A0G2JIF2;A0A1W2PSE7;Q5SUL5;A0A1W2PQD0,"HLA class I histocompatibility antigen, A-3 alpha chain",HLA-A,40.84,42.42959974967444,76.75194115703785,0.0,10.321901712376695,100.0,0.0,0.0,0.0,44.34182501524746,0.0,59.39739085327287,44.36070145349512,68.16312186454488,0.0
174,Q6UB35,Q6UB35,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",MTHFD1L,105.79,100.0,57.970463339648106,72.30874783196404,55.377336384049734,50.281852553612225,42.94902667682731,75.46496511020405,67.74059397727285,74.95240271741297,56.84401900132232,81.2791450673386,72.85972137645417,58.88661430585385,96.22317192853045
175,P51148,P51148,Ras-related protein Rab-5C,RAB5C,23.482,77.89924401453686,96.57314184358015,93.65413195399417,100.0,90.78890973505179,76.59508386443919,89.65325948610227,76.6266328448918,79.27984815707151,84.85868657832398,58.39997414398596,87.53592669503789,96.05948592820168,66.85341869148455
176,Q9BSJ8;F8VZB1,Q9BSJ8,Extended synaptotagmin-1,ESYT1,122.85,72.42997992930431,79.99839643527258,67.05438999518385,50.28639511543612,100.0,73.63613702085881,64.53982581244667,75.21749010600789,58.06972646205697,55.29693449530518,50.0649384318154,71.90878464240069,77.63612588851421,63.21310349383615
177,Q9Y3D5;D6RCM2,Q9Y3D5,"28S ribosomal protein S18c, mitochondrial",MRPS18C,15.85,100.0,15.034170813849867,26.111402449016442,19.931470142563374,27.265434967410624,12.654602407648555,38.98826723597036,29.640985510991673,42.646163965529794,30.099979426145524,21.87064668576299,25.4609973644826,15.098004016266664,30.922312454773365
178,P09601;A0A7I2V3M0;A0A7I2V277,P09601,Heme oxygenase 1,HMOX1,32.818,100.0,92.18847370075484,68.06575811932619,41.90728877184996,65.55357372690264,39.79871358738809,63.23851610297119,60.8819008589218,90.2105299244377,57.41849516238127,60.14554047495763,26.110010395135685,43.190613991835534,15.82387687560756
179,P61026,P61026,Ras-related protein Rab-10,RAB10,22.541,46.27817696706385,97.49624017869365,65.14956514649771,100.0,97.19007699375672,84.81062317167833,70.2896866699213,54.57517349675036,95.83726043449626,62.573702085707225,69.65681517416435,73.83293857506732,82.97967045873926,44.859938271207184
180,A0A8V8TRF0;A0A8V8TR47;A0A087WVQ6;A0A8V8TQ14;K7EJJ5;Q00610;A0A8V8TQK1;A0A8V8TRE8;A0A8V8TQK3;A0A8V8TQ18,A0A8V8TRF0;A0A8V8TR47;A0A087WVQ6;A0A8V8TQ14;K7EJJ5;Q00610;A0A8V8TQK1;A0A8V8TRE8;A0A8V8TQK3;A0A8V8TQ18,Clathrin heavy chain;Clathrin heavy chain 1,CLTC,191.73,44.20146473179417,66.62387305451144,53.58824171607037,24.370845037952922,72.48802590594113,58.329068953368214,42.35305281393674,38.513783181190256,49.459208334401794,96.97742061687003,57.21896621862301,89.78477472781094,74.47074910509663,100.0
181,P55072,P55072,Transitional endoplasmic reticulum ATPase,VCP,89.321,65.4193385957984,76.93671950461888,69.93750881743948,48.20787307849651,100.0,90.97841374779114,77.84181260163984,92.7973842261135,74.00952950256851,85.01137700016147,50.32741930848324,89.42395264265335,67.9121990272518,68.01459602872141
182,Q9BVC6,Q9BVC6,Transmembrane protein 109,TMEM109,26.21,52.10410141599294,64.45098879754065,100.0,78.81816966814796,73.1269862920263,67.59388981058223,91.44496504327758,55.69580801824742,62.350829969504886,40.44089344734118,82.7115727557428,58.23406546390031,60.250052969509625,23.84315746813107
183,P49257,P49257,Protein ERGIC-53,LMAN1,57.548,60.14764979568794,71.5905004639762,51.09242280063986,35.42723314664767,78.89358220131021,66.77023654011866,100.0,39.98207388320474,72.53006511665531,34.94426917560455,77.75320401702915,57.138962178829246,65.62856660745943,44.03212930392021
184,P60468;S4R3B5,P60468;S4R3B5,Protein transport protein Sec61 subunit beta,SEC61B,9.9743,40.466329489093894,56.42265020067172,61.354418646325314,40.06071983350964,51.19705189072389,80.02919425638399,100.0,40.074536100039666,86.07336516244594,43.76807867530459,83.93068808404766,49.85015897908581,45.03924567902171,34.94160225589031
185,Q8WXX5,Q8WXX5,DnaJ homolog subfamily C member 9,DNAJC9,29.909,78.62998090537127,46.48833088337547,40.955561986885684,57.242696322561535,49.17529227785249,58.74090318121167,39.90537655308341,80.39930589298872,50.53690121382217,83.58788003061164,41.78352488928343,100.0,67.20650889590674,89.1799692037446
186,A0A3B3IUB5;Q8TCT9;A0A3B3IT72;A0A0S2Z6F0;A0A075B6F6;A0A0C4DGU3,A0A3B3IUB5;Q8TCT9;A0A3B3IT72;A0A0S2Z6F0;A0A075B6F6,Minor histocompatibility antigen H13,HM13,46.313,71.11684179015862,81.51308648189362,100.0,97.69016236704599,89.7683045602674,96.75924035241617,63.358316877556966,16.070081182221834,66.42136579880868,58.25161376832067,57.871754587580995,67.12662705946371,92.24465988075443,59.16489276455836
187,A0A1C7CYX9;Q16555,A0A1C7CYX9;Q16555,Dihydropyrimidinase-related protein 2,DPYSL2,73.502,25.68715390111704,23.498708293886978,31.09729431553306,34.98754777794506,25.321240138730406,39.21592372226841,36.79596182290671,100.0,31.37328244931587,40.49772283618228,20.94577265493281,34.08397782371929,33.852533027767144,24.8049955392468
188,Q14318;U3KQ64,Q14318,Peptidyl-prolyl cis-trans isomerase FKBP8,FKBP8,44.561,100.0,61.21958225987001,60.548051659107315,73.87665798036322,59.35694859257116,54.84739534539364,47.54606702817634,91.41459172726236,52.090795078080376,48.797332470779025,28.644961838819523,51.04655032896969,65.20810174173022,49.83869596335701
189,P51809;E5RH06,P51809,Vesicle-associated membrane protein 7,VAMP7,24.935,94.79439298875796,100.0,93.23100096176368,90.5177480297757,85.91020011344268,66.96754348061256,51.496381067283394,50.37806278540224,81.09051651658105,74.46761235430492,38.38560994922881,84.83086325308832,82.35668431366186,98.61461947342164
190,P20645;F5GX30;H0YGE9;H0YGT2;H0YF90;F5GXE0;F5GXU0;F5H883;F5H4U1,P20645;F5GX30,Cation-dependent mannose-6-phosphate receptor,M6PR,30.993,69.9697690179008,59.79330610991255,75.32642090939665,68.53135295516321,64.14731419342517,89.9821753906041,42.19500446964526,15.869585531308438,100.0,76.28509790460978,47.25646619087109,66.91596650646238,42.589269442699305,38.08216615258109
191,P13796;Q5TBN3,P13796,Plastin-2,LCP1,70.288,21.105521869265292,11.612542256630078,32.992515291458524,37.915203796865555,1.095323729198353,100.0,39.732645764683674,5.560255610201342,15.781816484682402,0.0,76.49387760789966,0.0,0.0,1.6305347686379617
192,Q9H0U4,Q9H0U4,Ras-related protein Rab-1B,RAB1B,22.171,48.87490253583675,35.588736988585815,65.11335200219473,78.04482094680183,38.19213039926633,43.19869040335921,61.874915175499304,100.0,22.559264663611913,38.991241456764875,11.788572843893245,22.885369740716406,27.43269717001615,34.64087764312707
193,P63000,P63000,Ras-related C3 botulinum toxin substrate 1,RAC1,21.45,50.49751070811781,64.91797257216083,77.21136240011252,85.99868119317915,74.92098505947439,79.42283223696128,100.0,56.93375694389865,49.74255299507925,63.804721343118665,90.80202912504835,61.598109984869595,72.03473100926804,44.832321346275
194,Q9Y6Y8,Q9Y6Y8,SEC23-interacting protein,SEC23IP,111.08,19.97028381220606,30.195152613600357,50.47755590550294,42.33678162480571,34.703859612387795,22.039418441232247,13.130315542710882,100.0,45.299851070123346,57.68057389165141,24.645509408679008,43.342319881957536,37.27219398935199,68.24322437846183
195,Q9BS26,Q9BS26,Endoplasmic reticulum resident protein 44,ERP44,46.971,66.73386314220036,78.48628381143425,69.99349408377643,56.02603509826613,100.0,93.14793740067113,92.99549726770925,72.34546086587929,70.62465083984041,61.4250064696121,64.39244487196345,66.18708366537267,73.75045278412529,38.36128391971215
196,O75964;A0A8I5KT86;A0A8I5KSQ4;A0A3B3ITX4;A0A3B3IRW3;A0A3B3ISE7,O75964;A0A8I5KT86;A0A8I5KSQ4;A0A3B3ITX4,"ATP synthase subunit g, mitochondrial",ATP5L,11.428,100.0,52.90017314948183,62.70369258094637,43.45690396327975,30.513533011757143,21.20379196930896,23.41663918281307,28.321456205385825,94.62505025616004,47.45759920416735,66.01608989977551,46.970728339793624,47.739419038305726,59.39942048515417
197,P61009,P61009,Signal peptidase complex subunit 3,SPCS3,20.313,51.04904848956428,82.95062864721797,66.44968929911268,24.923655327565964,71.70292696077163,64.51834118742073,100.0,40.81223571043439,59.85029685659731,38.63652599982221,53.723025360727725,44.482319131091565,75.4493873350685,35.3204497810841
198,H0YCR0;A0A8V8TR21;A0A8V8TQF7;H0YEN4;P52948;A0A8V8TRC7;A0A8V8TPX4;A0A8V8TPW9;A0A8V8TRD0,H0YCR0;A0A8V8TR21;A0A8V8TQF7;H0YEN4;P52948;A0A8V8TRC7;A0A8V8TPX4;A0A8V8TPW9,Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96,NUP98,191.43,56.88212312150072,70.1279917668108,44.707474577086145,34.48539908006174,62.963766276200936,78.1058297641979,91.48031337311642,100.0,43.60093673596555,55.38416024990078,60.580885180276766,70.02501514517373,68.21760062828535,64.6820621783848
199,O00264,O00264,Membrane-associated progesterone receptor component 1,PGRMC1,21.671,73.23247761900886,29.22010308638445,19.543263037551515,17.731040218647426,22.610048354399932,28.251433488605286,22.249458818421488,49.26435718266,100.0,25.5202543394353,23.98819445268698,17.46826718524237,30.057419022788718,14.207482800990617
200,P16435;A0A8V8NE24;A0A8V8P1G2;A0A8V8NLF0;A0A8V8NRY5;A0A8V8P672;A0A8V8NKH1;A0A8V8NVX2;A0A8V8PBF2;E7EWU0,P16435;A0A8V8NE24,NADPH--cytochrome P450 reductase,POR,76.689,74.70866808221228,89.4506678500388,53.70695404795403,41.06707407536741,100.0,96.96191715492533,47.641811756919374,79.56465206010803,67.6944052247283,66.65549891491442,45.16466595256004,86.88470291024849,86.87036593005104,60.457810817571065
201,O95292;E5RK64,O95292,Vesicle-associated membrane protein-associated protein B/C,VAPB,27.228,65.9272927593361,79.34341800115774,53.1614680710327,56.961132067454514,85.70460804134522,66.73448754344929,92.08700766736933,100.0,74.96033188556459,65.64026807205714,63.01160902364538,67.78344176114999,65.24849195774728,49.526571437519074
202,Q5JPE7;P69849,Q5JPE7;P69849,Nodal modulator 2;Nodal modulator 3,NOMO2;NOMO3,139.44,100.0,99.75743805120538,77.51381761586582,51.3245355366752,94.04648157517515,83.11379377027667,83.71142880037691,68.82691320522902,76.67869153189359,70.31057919528429,56.2404902657094,80.83819504124892,98.73585356054755,86.3405718795841
203,Q53GQ0;A0A1B0GV93;E9PI21;A0A1B0GU83,Q53GQ0;A0A1B0GV93,Very-long-chain 3-oxoacyl-CoA reductase,HSD17B12,34.324,100.0,83.33017098967652,66.14786595549302,51.335448721809975,95.221483600792,67.55963798353397,24.659508562951796,4.232676352267626,89.18969171760467,76.27519020366155,16.250572372658116,77.32165269211193,65.88819879152084,98.09166749494153
204,Q14126;A0A804HJ09;A0A804HLK9;A0A804HJQ3;J3KSI6;A0A804HIA2,Q14126,Desmoglein-2,DSG2,122.29,60.664710183986806,42.158105900472016,48.32493727515083,40.88508866001598,60.92899758854544,55.27768263729396,41.035767198976664,100.0,38.987288054958086,33.317037014550685,32.63453132573533,34.939571495627106,37.897720130051624,31.64494608027185
205,C9JFR7;P99999;CON__P62894,C9JFR7;P99999,Cytochrome c,CYCS,11.333,100.0,18.023781147431787,25.206302116381224,45.08011153871732,17.88798400490111,26.914279386829516,68.05973685002662,79.53750930896352,77.34694105716649,35.49328601959312,28.307996750334794,16.6671551972727,13.13580047472763,24.114625824646104
206,O96000;H3BV16,O96000;H3BV16,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,20.776,67.45167734835039,45.0799929184699,48.24892894625381,22.656276678898347,16.523657048150476,12.87950048255167,12.621066812137597,22.392296611800877,100.0,27.089378206480657,86.66165558300983,18.063250113967722,27.01135540839311,5.8644541074958685
207,P11177,P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PDHB,39.233,67.65362864146121,25.603319803256593,42.781811225000666,44.38142109863674,30.84665550611448,29.08705508030402,19.376234553894765,100.0,37.638045554852695,58.40239587930347,24.557336219760934,48.27152903574131,27.917979700288303,62.0820228842355
208,P42167;G5E972,P42167;G5E972,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,50.67,61.76228525976567,56.89020740756848,51.74792626264377,53.75605164127427,100.0,79.94695303679758,69.43498134940963,95.3335479911712,53.41141671539993,63.04059110899507,54.51652460824459,76.77225246489755,52.89124933166585,76.39330309669904
209,O95202,O95202,"LETM1 and EF-hand domain-containing protein 1, mitochondrial",LETM1,83.353,100.0,49.68116895080495,76.34735361060164,62.93959653601801,43.139258414177704,43.185626729785994,41.0478154191184,41.325301828455466,70.85609459619407,54.41059352825705,67.17824062416372,53.29425355937776,44.74694231855459,77.76297631373853
210,O75955;A0A140T9R1;A2AB10;A0A140T9W4;A2AB09;A0A140T9X0;A2AB12;A0A0G2JJQ6;A2AB13;A0A140T959;A2AB11;A0A140T9C3;A0A140T910;A0A140T957;A0A140T9B1;A0A140T974;A0A140T907;A0A140T905;A2ABJ5,O75955;A0A140T9R1;A2AB10,Flotillin-1,FLOT1,47.355,83.03655777480877,71.64418607444874,90.86102411536608,100.0,82.1683551445795,71.70785543971718,78.08133892669228,63.735784571959755,71.59702955742162,53.89699145095571,67.5774331402322,59.02545766525725,61.05537271078448,66.63646389872194
211,P46778,P46778,60S ribosomal protein L21,RPL21,18.565,31.36895150549588,58.894877491008614,46.27803284631928,18.077249561392687,69.35691055262598,92.15821950266141,95.30216844029894,50.526934429571426,100.0,55.09548137122538,64.88485356195275,77.63834047664766,90.0564558417496,74.09526384823077
212,O75880;J3QL56,O75880;J3QL56,"Protein SCO1 homolog, mitochondrial",SCO1,33.814,100.0,33.60781438504236,61.061903658120364,58.27817354909058,59.815151562100446,32.551712517697965,65.22994463412263,85.92812864833867,72.58929542272003,54.38106322247066,35.04777766329647,64.48185333167599,37.14582349548395,62.26875177639507
213,P57088;D6RAA6;H0Y8N0;J3KN43;D6RBY2,P57088;D6RAA6,Transmembrane protein 33,TMEM33,27.978,68.81805394145053,86.3309410539516,76.20062792545589,24.127772094089455,100.0,75.32049234788185,63.81997628636068,9.000204208092182,84.77465076953897,57.666617298045445,31.837406421579196,80.17797578590397,96.76528671413467,56.01711036055671
214,Q12981,Q12981,Vesicle transport protein SEC20,BNIP1,26.132,83.31189388502168,51.74260759829345,53.40211076846019,54.207137036614874,55.57679606377254,49.03871007996352,23.483492986485448,100.0,38.12675397686811,43.24816254772926,36.25461619683059,47.74271769273869,37.64256778983637,39.02484173746612
215,P49327;A0A0U1RQF0,P49327;A0A0U1RQF0,Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase,FASN,273.42,37.264801113330456,69.47575237061842,58.788026062969145,58.40687730106854,100.0,88.73912363131264,73.74797369672535,88.256030280206,79.22984848184129,79.89077611021774,40.14672630314073,90.44037156337458,78.841371132886,76.27417504762518
216,Q86Y82;B1AJQ6,Q86Y82;B1AJQ6,Syntaxin-12,STX12,31.642,100.0,72.31384343402371,99.08483308491863,57.96042020806736,85.37569984641885,72.05995771078825,72.30114924045745,84.17738870034765,69.30817967446875,40.927493308620306,40.78705427128052,44.68445671278165,51.76977512079019,41.424931841263714
217,P51648;A0A5F9ZGX4;A0A5K1VW72;A0A5F9ZHP6;J3KTD9;J3QQV9;I3L4G6;P43353,P51648;A0A5F9ZGX4;A0A5K1VW72,Fatty aldehyde dehydrogenase,ALDH3A2,54.847,70.66824162522899,87.30621726201471,95.12816617472232,68.59632654584576,76.36518630923071,72.30880828001254,65.01977038077663,39.58720317720775,59.691693453371805,56.36892627397272,100.0,68.66913316464228,76.86650117641052,68.35103626771563
218,Q96DA6;A0A8I5KQT8,Q96DA6;A0A8I5KQT8,Mitochondrial import inner membrane translocase subunit TIM14,DNAJC19,12.498,100.0,15.346268829231633,28.306756378109064,20.604252391253212,13.201250510566634,9.863078234394182,4.783068876143263,14.991301057315965,28.64039014302045,12.426658287196886,38.45938739192414,12.288199918468345,10.453569857940282,35.920462915901545
219,P33176,P33176,Kinesin-1 heavy chain,KIF5B,109.68,49.08183015280813,58.94988745882485,75.76911342486873,100.0,79.62573822545973,75.19729967133382,78.68665323690576,91.10210076382916,71.3592984424942,85.30270581473661,69.86282589573652,85.1825166318602,75.38650362621568,70.69302443133272
220,Q8TC12,Q8TC12,Retinol dehydrogenase 11,RDH11,35.386,61.39088263124729,77.2354191060085,73.53313988113833,38.975349460741526,75.53643943717209,78.63958544822476,100.0,14.832095106530405,53.58666993556318,46.43179780764847,80.94459770688746,66.64230090435808,87.81881233475505,46.26367147445001
221,P42166,P42166,"Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin",TMPO,75.491,86.31837840101102,56.68320836333683,54.3362141452301,70.88305501944299,98.4419632037817,71.56519902273074,77.33168409389495,78.42255766638205,45.30923501327551,65.72067906841698,53.01951176234921,78.72272652016676,68.13457210492665,100.0
222,P01111;A0A804HKM6;A0A8C8MQR2,P01111,GTPase NRas,NRAS,21.229,100.0,79.96648632416532,85.63063219634716,69.42523179535502,93.11899665675755,73.20026576766736,75.07620915251573,84.25836104710679,64.76897546681919,77.54779146912686,71.97913017433737,89.21220381996484,78.94021160220525,78.74689111985916
223,O00116,O00116,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",AGPS,72.911,70.66459394723546,88.81895628361724,68.91759712876369,59.51564221846648,100.0,94.54992690432502,89.68763361409908,91.72667726364327,60.833537315870615,67.78311442444928,56.0971645311062,85.02066912586886,91.52963921921878,73.50806751342675
224,P51571;A6NLM8,P51571;A6NLM8,Translocon-associated protein subunit delta,SSR4,18.998,43.87958743527481,61.88977125583492,57.85262517933995,42.99876557355787,61.626367914865284,63.01944110370431,80.39850408569029,100.0,71.02745130690981,49.79746578280266,44.562107468310316,59.149375265798376,56.4786444970944,44.929619302327865
225,Q96HS1,Q96HS1,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5,32.004,76.64006325460534,62.89887415192818,53.73244743354253,32.435517164632756,55.35682462021192,55.8624950571754,100.0,43.19546473222002,56.43112880953809,55.99526758775642,88.13548406688426,65.56408702201172,59.853353920727045,66.08888536551748
